Churn,MonthlyMinutes,TotalRecurringCharge,DirectorAssistedCalls,PercChangeMinutes,UnansweredCalls,CustomerCareCalls,ThreewayCalls,ReceivedCalls,OutboundCalls,InboundCalls,PeakCallsInOut,OffPeakCallsInOut,CallWaitingCalls,UniqueSubs,ActiveSubs,Handsets,HandsetModels,CurrentEquipmentDays,AgeHH1,AgeHH2,HandsetRefurbished,HandsetWebCapable,BuysViaMailOrder,RespondsToMailOffers,RetentionCalls,RetentionOffersAccepted,AdjustmentsToCreditRating,HandsetPrice,MadeCallToRetentionTeam,CreditRating
0,1708,96,2.48,652,119.7,2,0,425.4,37.7,7.7,407.7,108,8.3,1,1,3,2,33,0,0,0,1,0,0,0,0,0,3,0,5
0,1200,70,0.25,663,0,0.3,0.7,276,10.7,0,102,89.7,4.3,1,1,1,1,230,34,0,0,1,1,1,0,0,0,15,0,5
0,138,30,0.74,71,11,0,0,36,24.3,10.3,51.7,40.7,0,3,3,1,1,680,60,60,0,1,1,1,0,0,0,15,0,2
0,516,30,0.25,-138,36.7,0,0,128.8,11,3.7,138.7,49.3,1,1,1,2,2,250,42,0,0,1,0,0,0,0,0,8,0,4
1,48,30,0,-4,1.7,0,0,0.3,1.3,0,9.7,2,0,1,1,1,1,542,40,20,0,1,0,0,0,0,0,15,0,5
1,51,30,0,28,2.3,0,0,0.1,0,0,14.7,3.7,0,2,2,1,1,581,42,50,0,1,1,1,0,0,0,15,0,1
1,913,50,1.24,152,33.3,1,0,212.4,79.7,5.7,147,133.3,2.7,4,3,1,1,804,36,36,0,1,1,1,0,0,0,15,0,1
0,588,45,4.46,141,128.7,0.3,1.3,234.8,138.3,6.7,140.3,172,0,1,1,1,1,363,58,58,0,0,1,1,0,0,0,15,0,2
0,14,20,0,-1,6.3,0.3,0,0,0,0,6.7,3.7,0,1,1,2,2,1050,44,78,1,0,1,1,0,0,0,8,0,1
1,726,50,0.74,106,22.3,0.7,0.3,235.8,64.7,17.7,192.3,88.7,3,1,1,1,1,541,0,0,0,1,0,0,0,0,0,15,0,3
0,731,45,0.25,64,7.3,0.7,0,121.2,23,10.3,53.7,50,2,1,1,1,1,362,0,0,0,1,0,0,0,0,0,15,0,2
0,1120,60,1.49,388,34.3,0.3,0.3,356.7,43,19.7,169.3,214.3,4.3,1,1,1,1,261,24,0,0,1,0,0,0,0,0,15,0,5
0,257,35,1.32,-44,8.7,0,0,29.9,6.7,3,36.7,21,0.3,1,1,2,1,55,26,0,0,1,0,0,0,0,0,8,0,6
0,2598,130,1.98,-118,117.7,0.7,0.7,904.5,184.3,15.3,573.7,221,0,1,1,5,3,247,0,0,1,1,0,0,0,0,0,8,0,6
1,984,75,16.09,379,56.3,1,0,164.6,35.7,12,290,85.3,6.7,2,1,1,1,505,0,0,0,1,0,0,0,0,0,15,0,3
1,186,50,0.5,-95,7,0,0.3,30.1,27.3,0,43,37,0.3,1,1,2,2,323,0,0,0,1,0,0,0,0,0,13,0,2
0,243,50,0,17,17,0,0,72.6,44.7,5,178.7,38.7,1.7,2,1,1,1,531,52,32,1,1,1,1,0,0,0,15,0,2
0,204,27,1.49,-204,53.7,2.3,0.3,24.1,7,1.3,68.7,46,0,1,1,2,2,193,44,24,0,1,0,0,0,0,0,0,0,4
0,316,30,0,110,13,0,0,59.3,4.3,0,68.3,19.7,0,1,1,1,1,571,40,34,0,1,1,1,0,0,0,15,0,2
0,346,80,0.99,2,30.7,1.3,0,114,22.3,1.3,66,52.3,0.3,1,1,1,1,384,26,46,0,1,0,0,0,0,0,15,0,5
0,1091,37,0.5,302,42.7,6.7,0.7,219.9,60.3,12.7,108.7,119.3,0,1,1,1,1,197,0,0,0,1,0,0,0,0,0,15,0,4
0,737,40,1.98,166,26.3,0.7,0,203,28.7,3.3,94.7,97,3.3,1,1,1,1,643,36,0,0,1,0,0,0,0,0,15,0,2
0,394,45,1.24,-18,11.3,5.7,0,15.4,0.7,0,51,62,0,1,1,1,1,268,38,38,0,1,0,0,0,0,0,15,0,2
1,872,45,2.97,-278,28,2.3,0,170.2,60.7,21.3,99,89.3,0.3,1,1,3,2,109,22,22,1,1,0,0,0,0,0,1,0,2
1,101,20,0,133,2,0.3,0,5.2,0.3,0,17.3,3.3,0,2,1,1,1,364,30,30,1,0,0,0,0,0,0,15,0,1
0,132,35,0,82,9.3,0.7,0,53,4.3,4,22.7,28.3,0.3,1,1,3,3,349,36,0,0,1,0,0,0,0,0,0,0,7
0,476,10,2.48,-12,9.7,0.3,0,214.9,44,15,93,56,2,2,2,2,1,230,52,52,0,1,1,1,0,0,0,14,0,2
0,226,30,0.74,-1,18.7,0,0.3,4.6,14,0,88.7,38.7,0,1,1,1,1,672,42,0,0,1,1,1,0,0,0,15,0,3
1,1898,45,5.69,-169,60.7,9.3,0.7,620.6,107.3,9.7,265.7,231.3,12,1,1,2,2,474,48,46,1,0,1,1,0,0,0,8,0,3
0,369,50,0,234,24.7,1,0,21.7,8.7,0,43.7,36.7,0,4,1,1,1,224,40,42,0,1,1,1,0,0,0,15,0,2
0,58,10,0,1,1.3,0.3,0,14,2.7,11,12.3,7,0,4,3,3,2,380,46,54,0,1,1,1,0,0,0,0,0,3
0,1855,85,0,474,167,7.7,0,578.8,51,68,367.3,224,11,3,2,8,5,19,0,0,0,1,0,0,0,0,0,2,0,3
0,596,35,0.25,-50,4,2.3,0.7,115.5,44,3.3,116.7,129.7,0,1,1,3,2,37,0,0,0,1,1,1,0,0,0,8,0,4
1,1177,75,3.46,-149,53,0,0,839,35.3,12.7,238.7,140,14.3,1,1,2,2,34,40,24,0,1,1,1,0,0,0,14,0,2
0,108,40,1.24,-60,3,0,0,4.8,4,0.3,22,14,0,1,1,1,1,300,0,0,0,1,0,0,0,0,0,15,0,4
0,90,10,0,48,9,0,0,5.6,8.7,1,30.7,14.3,0,3,3,1,1,688,42,22,0,0,1,1,0,0,0,15,0,2
0,253,30,0,8,3.3,0,0,40.4,4,0,32.3,22,0,2,1,2,1,807,0,0,0,0,0,0,0,0,0,8,0,2
0,287,30,0,-5,8,6,0,0.6,5.7,0.7,50,21,0,2,2,1,1,626,58,50,0,1,1,1,0,0,0,15,0,2
0,257,40,0,-11,0,0,0,0,0,0,0,0,0,1,1,1,1,327,0,0,0,1,0,0,0,0,0,15,0,4
0,1034,50,0,104,57,11,0,141.9,34.3,0.3,119.7,125,3.7,1,1,1,1,702,30,0,0,0,0,0,0,0,0,15,0,2
0,630,88,0.99,-127,9.7,0,0,200.6,37.3,0,194,9.3,2.3,1,1,2,2,202,46,44,0,1,0,0,0,0,0,8,0,2
0,313,42,0,12,6.3,0.7,0,30.1,8.7,2.3,34,65.3,0,1,1,2,2,36,0,0,1,1,0,0,0,0,0,2,0,5
0,8,0,0,4,1.7,0,0,2.4,0,0,2.7,0,0,1,1,5,4,374,44,42,1,1,0,0,0,0,0,0,0,7
0,934,55,1.73,-58,41.3,4.7,1.7,129.9,33.3,5.3,80.7,93,1.3,1,1,2,2,568,26,0,0,1,0,0,0,0,0,0,0,6
0,321,37,0,100,8.7,0,0,91.3,19,8,61,53.7,0,1,1,1,1,295,26,0,0,1,0,0,0,0,0,15,0,6
0,161,10,0,-9,5,0,0,19.7,7.3,1,26,19.3,0,2,2,1,1,268,0,0,0,1,0,0,0,0,0,15,0,3
1,220,45,0,-138,22.3,0,0,13,14,1.3,22.3,39.7,0,2,1,2,2,147,28,26,1,1,0,0,0,0,0,3,0,2
0,1430,50,3.22,183,52.3,0,0,450.6,96.7,20.7,179.7,184,5,1,1,1,1,639,0,0,0,1,0,0,0,0,0,15,0,2
1,1164,75,0.25,-380,15,0,2.7,642.1,14,2.7,378.7,59,20.3,1,1,2,2,510,54,66,1,1,1,1,0,0,0,14,0,2
0,274,30,0,68,18.7,0,0.3,25.7,16.7,0,66,30,0.3,1,1,1,1,349,24,0,0,1,1,1,0,0,0,15,0,2
0,11,30,0,-9,0.3,0,0,0.7,0,0,2,2.7,0,1,1,1,1,566,54,52,0,1,1,1,0,0,0,15,0,2
0,740,60,0.25,156,30.7,0.3,0,157.7,11.3,0,107.3,90,3,1,1,1,1,342,44,0,0,1,1,1,0,0,0,15,0,2
0,247,45,0.74,-41,14,0,0,14.3,3,0.7,28.3,33,0.3,1,1,1,1,292,36,34,0,1,0,0,0,0,0,15,0,2
0,293,33,1.24,-83,19,2.3,0,60.9,19.3,3,50,35,0,1,1,1,1,258,44,22,1,1,1,1,0,0,0,15,0,4
0,740,79,2.72,-626,89,9,2,228.9,80,63,269.7,203.3,2.3,1,1,2,2,89,44,54,0,1,0,0,0,0,0,3,0,5
0,296,39,1.49,6,6,4.3,0.7,38.6,8,0,62.3,33.7,0,2,2,2,2,474,44,42,0,1,0,0,0,0,0,8,0,2
0,162,10,0,92,9.3,0,0,18.1,6.3,0,41,19.3,0,2,2,1,1,240,48,0,0,1,1,1,0,0,0,15,0,2
0,124,32,0,-124,8,0,0.7,20.4,36.3,5,28.7,24.7,0,2,2,2,2,553,0,0,1,1,0,0,0,0,0,2,0,2
0,382,45,0.99,42,14.3,7.7,0,26,1.7,0,57.3,32.3,0,1,1,2,2,347,32,36,0,1,1,1,0,0,0,8,0,1
1,993,43,3.22,741,51,1,0.3,383.4,59.7,14,162.7,182.3,2.3,1,1,3,3,30,0,0,1,1,0,0,0,0,0,2,0,7
0,1204,85,0,-784,45,0.3,0,440.5,39.3,28.3,257.7,35.7,6.3,5,5,10,5,30,0,0,1,1,0,0,0,0,1,14,0,2
1,354,45,0.25,-84,30,0,0,66.9,51,8.7,108.3,84.3,2,1,1,2,2,381,48,46,0,1,1,1,0,0,0,8,0,1
1,393,28,2.48,-393,27,0,0,32.9,18,1.3,161.3,62,2.3,1,1,1,1,323,28,0,0,1,1,1,0,0,0,15,0,2
0,288,50,0.5,60,18.3,0.3,0,63.7,15,2.7,64,37.3,0.3,1,1,6,4,426,28,0,1,1,0,0,0,0,0,13,0,1
0,134,70,0.5,-12,9.3,0,0,8,5.3,1.3,21.3,18,0,3,2,5,2,767,0,0,0,1,0,0,0,0,0,8,0,1
1,510,40,0,-67,31.3,0,0,138.5,7.7,2,62,39.3,0.3,3,3,3,3,194,30,0,1,1,0,0,0,0,0,5,0,2
0,978,95,4.95,453,29.3,0,0,148,29.7,7,108.7,76.3,2,1,1,2,1,32,26,0,0,1,0,0,0,0,0,3,0,3
1,354,45,0,-150,16.7,0,0,124.7,5.7,2,37.7,49.3,0,1,1,1,1,306,34,0,0,1,0,0,0,0,0,15,0,2
0,48,10,0,6,1.7,0,0,4.1,8,1,17.3,8.7,0,2,2,1,1,502,52,52,0,1,1,1,0,0,0,15,0,2
1,211,60,0,-51,15,0.7,0,17,41.3,3,42.3,29.3,0,1,1,1,1,464,42,32,0,1,0,0,0,0,0,15,0,2
0,1028,130,0.25,307,0,0,0,0,0,0,0,0,0,2,2,1,1,419,0,0,0,1,0,0,0,0,0,15,0,4
0,72,10,0.25,-60,2.7,0,0,0.8,3,0,6.3,9,0,2,2,1,1,887,34,32,0,1,1,1,0,0,0,15,0,1
0,628,45,0,-307,15.3,1.7,0,241.9,12.7,3.7,29.3,59.7,1.3,1,1,2,2,752,0,0,0,1,0,0,0,0,0,8,0,7
1,774,81,2.23,106,77.7,10.3,0,111.9,44,0,244,97.7,3,1,1,5,2,69,0,0,0,1,0,0,0,0,0,1,0,6
0,952,95,1.24,162,75.7,1.3,0.3,443.4,23,10,226.3,131.7,3.7,2,2,2,2,50,48,0,0,1,1,1,0,0,0,2,0,5
1,49,30,0,30,0.7,0,0,1.4,7.3,0.3,12.7,4.7,0,1,1,1,1,652,0,0,1,1,0,0,0,0,0,15,0,2
0,120,45,0,83,7,0,0,2,1,0,18.3,8.7,0,1,1,1,1,189,52,0,0,1,1,1,0,0,0,15,0,3
1,238,55,1.49,-213,6.7,0,0,13.5,2.7,0,43,12.3,0,1,1,3,2,648,54,0,0,1,0,0,0,0,0,8,0,7
0,28,17,0,50,0.3,0,0,0,0,0,1.7,0.3,0,1,1,5,2,11,74,76,0,1,1,1,0,0,0,8,0,1
1,66,30,0,-14,3.3,0,0,13.1,3.3,0,13,9,0,1,1,1,1,544,26,30,0,0,1,1,0,0,0,15,0,2
0,632,45,0,-80,42.7,0,0,112.5,18.7,6,52.7,159,0.3,1,1,1,1,226,40,18,0,1,0,0,0,0,0,15,0,5
0,632,45,6.19,-352,46.7,1.7,1,112.6,16,7.7,87.7,121.3,2.7,1,1,2,1,126,24,24,0,1,0,0,0,0,0,14,0,4
0,209,40,0.74,-42,0,0,0,0,0,0,0,0,0,1,1,1,1,451,0,0,0,1,0,0,0,0,0,15,0,3
1,457,50,0.74,21,7,2,0,96.5,13.7,0,92.3,34.7,0.3,1,1,1,1,929,48,44,0,1,1,1,0,0,0,15,0,1
0,1678,65,0.74,500,35.3,4,0,224.4,40.3,8.7,91.3,193,8.3,1,1,2,2,28,0,0,1,1,0,0,0,0,0,2,0,3
0,37,30,0,-22,4,0,0,0,5.3,0,8,14.7,0,1,1,1,1,629,54,54,0,1,1,1,0,0,0,15,0,2
0,128,10,0,-60,0,0,0,0,0,0,0,0,0,2,2,1,1,442,36,42,0,1,1,1,0,0,0,15,0,3
0,322,45,0,142,25,5.3,0,102.3,12.7,10.7,70,67.7,0.7,1,1,1,1,217,0,0,0,1,0,0,0,0,0,15,0,3
0,356,30,1.98,-33,13.7,2,1,71.5,38.3,13.3,79.3,98.3,1.7,2,2,2,2,219,40,36,1,1,1,1,0,0,0,3,0,2
0,378,30,1.24,87,0,0,0,0,0,0,0,0,0,6,4,5,3,250,54,54,1,1,1,1,0,0,0,1,0,1
0,611,85,0.99,99,13.7,0,0,137.8,18,4,164,33,1,3,3,2,2,417,50,50,0,1,0,0,0,0,0,8,0,3
0,218,30,0.5,39,9,0,0.3,41.9,22.3,12.3,113,18.3,0,1,1,1,1,684,36,34,0,1,1,1,0,0,0,15,0,2
1,682,50,0.74,-94,27.7,2,0,189.9,19.7,2.3,154.7,59.3,0.7,1,1,2,2,84,0,0,0,1,0,0,0,0,0,3,0,4
0,188,35,0,-188,12.3,1.7,0,39.4,2.7,3,66,21.7,0,1,1,2,2,426,46,48,0,1,0,0,0,0,0,13,0,5
0,231,32,0,-55,13.7,0.7,1,101.2,20.7,10,128.3,15.3,0,3,2,1,1,704,40,0,0,1,0,0,0,0,0,15,0,2
0,6,40,0.25,0,1.3,0,0,0.2,0.3,0,1.7,1.3,0,1,1,1,1,389,0,0,0,1,0,0,0,0,0,15,0,3
0,772,17,0.25,-772,56.7,31.7,0,171.2,0,0,41,54,1.3,1,1,1,1,186,0,0,0,1,0,0,0,0,0,15,0,7
0,1424,104,0.5,306,98.3,9.7,0,305.9,68.3,32.7,268.3,204,12,2,2,2,2,338,20,20,1,1,0,0,0,0,0,2,0,4
0,52,70,0,32,5,0,0,1.7,7,0.3,13,5,0,3,3,1,1,271,42,42,0,1,1,1,0,0,0,15,0,3
0,1000,45,0,922,88,1,1,170.9,83,14.3,185.7,209.3,0,1,1,2,2,16,0,0,0,1,0,0,0,0,0,2,0,4
0,28,17,0,-6,0.7,0,0,5.9,0.3,0,17.3,0,0,3,2,2,1,1037,56,54,0,1,1,1,0,0,0,8,0,1
1,343,88,0.5,74,17,0.3,0,49.5,6,1.7,64.7,9.3,0,2,2,1,1,666,42,44,0,1,0,0,0,0,0,15,0,1
0,293,30,0,-5,44.3,6.7,0,67.4,19.7,3.7,67.3,42.7,0.3,1,1,4,3,106,42,54,0,1,1,1,0,0,0,0,0,1
1,601,45,0.25,158,16,0,0.3,138.8,25.7,8.7,90.3,76,0.3,2,1,1,1,750,50,0,0,1,1,1,0,0,0,15,0,1
0,83,45,0,-30,17,0,0.7,4,5,0,18.7,22.3,0.3,1,1,1,1,262,46,46,0,1,1,1,0,0,0,15,0,2
0,706,70,2.23,-18,67,4.3,0,130.9,83.7,27,174.3,144.7,3.3,1,1,1,1,278,0,0,0,1,0,0,0,0,0,15,0,5
0,362,60,1.73,-60,12.3,4.3,0,60.3,18.3,3.3,62,28.3,0.3,5,1,2,1,287,40,36,0,1,1,1,0,0,0,8,0,2
0,437,10,1.49,-2,22,0,0,56.8,21,5,117,8.7,1,2,2,1,1,808,28,32,0,0,1,1,0,0,0,15,0,6
0,208,50,0.99,46,16.3,0.3,0,62.8,25,5.7,50.7,19,0,1,1,1,1,896,32,0,0,1,0,0,0,0,0,15,0,5
0,183,50,2.48,-83,10.3,1.3,0,13.3,8.7,0.7,19.3,28,0,3,3,1,1,695,0,0,0,1,0,0,0,0,0,15,0,3
0,30,10,0.99,-30,1.7,0,0,1.5,0.3,1.3,3.7,7.3,0,2,2,1,1,191,36,0,0,1,0,0,0,0,0,15,0,2
1,6,70,0,-2,2,0,0,1.6,0.3,0.7,1.3,2.3,0,2,2,2,1,202,38,34,0,0,1,1,0,0,0,8,0,2
0,594,40,0,145,15.3,0,0,412.6,12.3,0,64,89.7,0.3,1,1,2,1,200,54,0,0,1,0,0,0,0,0,5,0,2
0,440,50,1.98,7,18,0,0.3,39.7,20,2.3,28,56,0.3,1,1,3,2,25,54,54,0,1,1,1,0,0,0,1,0,5
1,171,10,0,96,3,0,0,43.7,38.7,19.7,52.3,24,0,2,2,1,1,506,48,44,1,0,0,0,0,0,0,15,0,3
0,2927,95,2.97,-299,85,8,1,916.4,393.3,231.3,434.7,684.3,0,1,1,2,1,48,0,0,0,1,0,0,0,0,0,11,0,7
1,738,60,0,-142,23.3,1.7,0,191.5,62.7,30.7,117.3,117,3,2,2,1,1,432,46,46,0,1,1,1,0,0,0,15,0,1
0,116,29,0,47,11.3,2,0.3,13.3,1,1,20.3,12,0.3,1,1,1,1,531,58,0,0,0,1,1,0,0,0,15,0,4
0,222,45,0,-58,8.3,0,0,18.6,0.7,0,24.7,12,0,1,1,1,1,208,0,0,1,1,0,0,0,0,0,15,0,2
0,1734,50,0,-394,195.3,39,0.3,565.1,52,48,202,461.3,22,1,1,1,1,409,0,0,0,1,0,0,0,0,0,15,0,3
0,744,35,0.25,140,41.7,3.7,0.3,187.2,15.3,5,112.3,125.3,2.7,1,1,2,2,26,0,0,0,1,0,0,0,0,0,8,0,4
0,68,30,0,9,7.3,0,0,0,0,0,16,8.3,0,2,1,2,2,133,0,0,1,1,0,0,0,0,0,8,0,1
0,942,54,0,32,128,8,0,187.2,173.7,57,178.7,361.7,3.3,1,1,1,1,218,52,50,0,1,1,1,0,0,0,15,0,2
0,364,40,0,-124,11.3,0.7,0,45.5,11,1.3,79.7,25,1.3,1,1,3,3,128,0,0,0,1,0,0,1,1,0,10,1,3
0,451,60,0.5,-137,3,0,1,135.5,38,10.3,68,79.3,0,1,1,1,1,506,28,0,0,1,1,1,0,0,0,15,0,2
0,341,32,0,-4,20,0,0,56.8,5,3.3,103.3,37.7,0.3,2,2,2,2,265,56,44,0,0,1,1,0,0,0,0,0,2
0,160,30,1.24,-16,16,0,0,16.1,3.3,0,39.7,11,0,1,1,2,1,560,34,0,1,1,1,1,0,0,0,0,0,2
0,368,30,0,-58,0,0,0,0,0,0,0,0,0,2,1,1,1,244,0,0,0,1,0,0,0,0,0,15,0,2
0,128,45,0.5,-94,0,0,0,0,0,0,0,0,0,3,3,1,1,246,52,28,0,1,1,1,0,0,0,15,0,2
0,1417,95,2.72,-116,98,25,0.7,508,70,26.7,484.3,125,12.7,6,2,2,2,312,0,0,0,1,0,0,0,0,0,0,0,3
1,232,27,0,-11,15.3,0,0,75,30.7,0,110.7,40.7,0,2,1,1,1,398,20,0,0,1,0,0,0,0,0,15,0,3
0,675,45,0.74,-44,50.7,2,0,145.7,23.7,12,105.7,124.3,3,1,1,2,2,106,36,26,0,1,0,0,0,0,0,8,0,5
0,40,10,0.25,-18,4.3,0,0,0.9,0.3,0,4.3,6.3,0,2,2,1,1,450,0,0,0,1,0,0,0,0,0,15,0,3
0,97,15,0.25,14,1,0,0,1.4,0.7,0,30.3,2,0,1,1,1,1,1288,32,0,0,0,0,0,0,0,0,15,0,7
0,67,45,0,4,4.3,0,0,0,0,0,9.3,2,0,1,1,1,1,410,56,0,0,1,0,1,0,0,0,15,0,2
1,661,60,0,-199,42.7,5.3,0,207.4,55.7,27.7,109.7,60.7,1.3,2,2,3,3,282,44,44,0,1,1,1,0,0,0,8,0,2
0,938,71,4.46,-79,40.3,0.3,0,121.8,34.3,8.7,245,32.3,3,2,2,3,3,257,30,0,1,1,0,0,0,0,0,3,0,1
1,409,52,0.5,-176,4,2,0.3,29.6,2,0,28,5,0,2,1,2,2,317,0,0,0,1,0,0,0,0,1,8,0,1
1,658,60,0,-154,0,0,0,0,0,0,0,0,0,1,1,3,2,296,0,0,1,1,0,0,0,0,0,1,0,2
0,419,49,0.25,799,20,7.7,0,77.7,47.7,9.3,83.3,82.7,1.3,1,1,2,2,347,0,0,1,1,0,0,0,0,0,13,0,5
0,274,35,0,-50,17.3,0,0.3,90.5,3.7,4.3,48.7,32.3,0.3,1,1,2,2,154,32,26,1,1,0,1,0,0,1,8,0,1
0,128,17,3.46,-98,18.3,1.3,0,10.6,1,0,45,16.7,0,1,1,1,1,515,44,54,0,1,0,1,0,0,0,15,0,4
0,32,10,0,-4,0.7,0,0.3,1.1,5.3,0,15,9.3,0,2,2,2,2,201,48,42,1,1,1,1,0,0,0,2,0,2
0,530,60,2.48,276,13.3,0,0,148.8,20,0.3,44.3,54.7,0,1,1,2,2,398,22,0,1,1,1,1,0,0,0,2,0,2
1,2075,60,0,-316,27.3,0,0,494.4,95.3,38,146.3,192,0.3,1,1,1,1,597,0,0,0,1,0,0,0,0,0,15,0,2
0,756,10,1.24,-101,51,0,0.7,106.8,66.7,24.7,113.3,92.3,1.3,2,2,1,1,199,0,0,0,1,0,0,0,0,0,15,0,2
0,27,17,0,9,5.3,0,0,2.3,0.3,0,4.7,5.7,0,2,2,1,1,587,58,58,0,1,0,0,0,0,0,15,0,2
0,52,10,0,34,3.7,0,0,0,0.3,0,10.7,2.3,0,5,5,1,1,220,48,42,0,1,1,1,0,0,0,15,0,2
1,120,32,0,8,12,0,0,18.6,12,4.3,28.3,21.7,0,2,2,2,2,320,32,30,0,1,0,0,0,0,0,8,0,2
0,311,32,0.74,-19,11,0,0,20,6.7,4,57.7,22,1,2,2,2,1,645,0,0,0,1,0,0,0,0,0,13,0,2
0,604,70,0,-314,45.7,0,0.7,137.6,14.7,2,77.3,82.7,1.7,1,1,1,1,264,52,0,0,1,0,0,0,0,0,15,0,5
0,227,45,0,-27,4.3,6.3,0,0,0,0,14,12.7,0,1,1,1,1,275,68,62,0,1,0,0,0,0,0,15,0,2
1,31,17,0,6,1.7,0,0,3.2,0,0,10.7,2.3,0,1,1,1,1,1347,40,34,0,0,1,1,0,0,1,15,0,1
1,305,79,1.49,125,7.7,0.3,0,26.5,4.7,0,45.7,23.7,0,1,1,2,1,184,46,0,0,1,0,0,0,0,0,1,0,5
0,534,40,0,-54,39.7,0,0,187.4,18.7,6.3,75.3,47.3,1,1,1,1,1,363,0,0,0,1,0,0,0,0,0,15,0,4
1,94,30,0,126,4,0,0,2.2,0.3,0,7.3,2,0,2,1,1,1,620,48,48,0,0,1,1,0,0,0,15,0,2
1,192,13,2.97,-11,13.3,0,0,19.3,18,2.7,22.7,23,0,1,1,1,1,1430,52,54,0,0,1,1,1,0,0,15,1,3
0,56,40,0,9,3.3,0.3,0,20.2,1,0,11.7,1.3,0,1,1,1,1,258,74,80,0,1,1,1,0,0,0,15,0,2
0,382,40,0,-32,0,0,0,0,0,0,0,0,0,2,2,1,1,310,48,48,0,1,1,1,0,0,0,15,0,2
0,132,70,0.25,-16,22,0,0,24.1,2,1.7,36.7,13,0,5,3,1,1,257,0,0,0,1,0,0,0,0,0,15,0,1
1,426,55,0,-239,27.7,9.3,0,92,14,3,31,57.3,0.7,1,1,1,1,320,0,0,0,1,0,0,0,0,0,15,0,5
0,557,30,2.48,-234,29.7,1.3,0.3,206.4,56.7,0.3,184.3,26.7,2.3,1,1,1,1,784,40,36,0,1,1,1,0,0,1,15,0,1
1,394,10,0,73,7,0,0,144.4,21.3,9.3,75.7,51.7,0.7,4,4,2,1,394,50,52,0,1,1,1,0,0,0,8,0,2
1,41,30,0,-16,3.3,0,0,1.6,7,1.3,9,15.3,0,1,1,2,2,175,0,0,0,1,0,0,0,0,0,0,0,2
0,749,60,3.71,33,34,3,0,177.4,26.7,5.3,197.3,55.7,3.3,2,2,1,1,246,40,38,0,1,0,0,0,0,0,15,0,5
1,598,45,0,1090,1.3,0,0,0.2,0,0,0.7,1.3,0,1,1,1,1,253,0,0,0,1,0,0,0,0,0,15,0,3
0,173,38,0.25,-91,18.3,3.3,0.7,35,21.7,2,103.7,23.3,0.7,2,1,1,1,227,46,42,0,1,0,0,0,0,0,15,0,4
0,1117,55,0.25,22,16.3,9.3,0,164.7,77.7,13.3,118.3,190.7,2.3,1,1,1,1,276,0,0,0,1,0,0,0,0,0,15,0,5
1,8,70,0,0,0,0,0,0,0.3,0,2.3,2,0,2,2,1,1,315,54,54,0,1,1,1,0,0,0,15,0,3
0,633,40,0,87,88.7,0,0.7,210.8,46.7,2.7,173.3,200,5.7,1,1,1,1,486,40,30,0,1,0,0,0,0,0,15,0,2
1,393,30,0,246,7.7,0,0,95.9,4.7,0,11.7,16.7,0,1,1,1,1,548,52,0,0,0,1,1,0,0,0,15,0,2
0,81,40,0.25,-17,8.7,0.3,0,21.8,2.7,1.3,32.7,8,0,2,2,1,1,272,50,50,0,1,1,1,0,0,0,15,0,2
0,7,30,0.25,12,0,0,0,0,0,0,1.3,0.3,0,1,1,1,1,667,54,50,0,1,1,1,0,0,0,15,0,2
0,246,14,3.46,-246,60,8,0.3,30.2,7,1,71,71.3,0.3,1,1,1,1,218,0,0,0,1,1,1,0,0,0,15,0,5
1,491,10,2.97,54,47.7,0,0,28.4,35.3,4.3,158.7,57.3,1,2,2,2,2,167,42,42,0,1,1,1,0,0,0,2,0,2
0,1877,74,0,-157,19.3,4,0.3,176.7,10.7,7.3,36.7,37,2.7,1,1,2,1,48,34,34,0,1,0,0,0,0,0,13,0,4
1,219,22,0.25,-157,6.3,0,0,97.2,0,0,58,24,0.3,2,1,2,2,361,62,0,0,1,1,1,1,0,0,8,1,1
0,1438,60,0.25,588,33.3,2.7,0,316.3,40.7,4,96.7,95.3,3.7,1,1,2,2,542,36,0,0,1,0,0,0,0,0,8,0,1
0,887,46,2.23,87,16,3,0,361.4,75.7,29.3,146.7,134,1.7,1,1,2,2,255,24,0,0,1,0,0,0,0,1,8,0,2
0,436,45,2.48,-330,50.3,2,0,126,43,14.7,120.3,92.7,0.7,2,2,4,4,157,52,52,1,1,0,0,0,0,0,2,0,1
1,1662,70,4.21,-609,55.7,0.3,0.7,324.8,128,32,249,225.3,8.7,1,1,2,1,103,0,0,0,1,0,0,0,0,0,5,0,3
1,178,70,0.5,5,2.3,0,0,21.6,16.3,6.3,16,26.7,1,1,1,1,1,527,54,54,0,1,1,1,0,0,0,15,0,4
1,150,33,1.32,-11,5,1,0,6.1,14.7,0,36.7,22.7,0,1,1,1,1,913,0,0,0,1,0,0,1,0,0,15,1,5
0,543,10,1.49,-58,9.3,0,2,29.6,8,5,75,51,1,3,3,1,1,204,42,42,0,1,1,1,0,0,0,15,0,1
0,1574,60,0.74,0,57.3,5,0.3,357.6,108.3,35.7,179.3,330.3,13,1,1,1,1,535,0,0,0,1,0,0,0,0,0,15,0,2
0,494,70,2.72,-76,29,0,0.3,129.1,46.3,7.3,136.7,115.3,1,3,1,2,2,435,28,0,0,1,0,0,0,0,0,3,0,2
0,362,30,0.25,-4,17,0,0,30.5,5.7,4,67,37.7,0.3,2,2,1,1,733,52,52,0,1,1,1,0,0,0,15,0,2
